Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,מה הגיל שלך?,מה המין שלך?,מאיפה את/ה בארץ?,מה הסטטוס המשפחתי שלך?,מהי ההכנסה (נטו) ממוצעת שלך?,איך היית מתאר/ת את התפיסה העצמית ואת דימוי הגוף הנוכחיים שלך?,באיזו מידה את/ה חושב/ת שהסביבה משפיעה על תפיסת דימוי הגוף שלך?,האם את/ה חושב/ת שבובות ברבי משקפות במידה מספקת מגוון צורות וצבעים של נשים אמיתיות?,באיזו מידה לדעתך בובות הברבי משפיעות לטובה על התפיסה החברתית למודל יופי?,האם היית שוקל/ת לרכוש את בובות הברבי לילדים שלך? (באופן היפותטי במידה ואין לך ילדים),באיזו תדירות את/ה אוכל/ת מקדונלד'ס?,איך היית מתאר/ת את התפיסה הכללית שלך לגבי בריאות התפריט של מקדונלדס?,כמה קלוריות את/ה מעריך/ה שיש בהמבורגר בסיסי (לא בארוחה) של מקדונלדס?,האם את/ה מחשיב/ה כעת את מקדונלד'ס כאופציה בריאה יותר בהשוואה ללפני החשיפה הפרסומת?,האם סביר שתבחר/י במקדולנד'ס כארוחת צהריים?,כמה היית מוכן/ה לשלם על ארוחת המבורגר של מקדונלד'ס?,McDonald's,Barbie
3/13/2024 12:14,3/13/2024 12:18,IP Address,147.235.215.252,100,268,TRUE,3/13/2024 12:18,R_4if9RW5dVrBIWv6,,,,,32.8338,35.2546,anonymous,HE,25-30,גבר,צפון,נשוי/אה,"מעל 20,000 ₪",חיוביים,במתינות,לא,במידה רבה,כנראה שלא,לעיתים רחוקות,לא בריא,500-600,בהחלט לא,לא סביר כלל,עד 40 ₪,old,old
3/14/2024 13:31,3/14/2024 13:32,IP Address,89.139.50.105,100,56,TRUE,3/14/2024 13:32,R_5ud08Co6ndCpx5f,,,,,32.0803,34.7805,anonymous,HE,25-30,גבר,שרון,רווק/ה,"10,000-20,000 ₪",חיוביים,במתינות,לא,במידה מועטה,כנראה שלא,בתדירות גבוהה,ניטראלי,600-700,ניטראלי,סביר,עד 50 ₪,old,old
3/14/2024 13:31,3/14/2024 13:34,IP Address,77.137.73.119,100,210,TRUE,3/14/2024 13:34,R_277rdwxitJQxkhL,,,,,31.5,34.75,anonymous,HE,18-25,אישה,גוש דן,רווק/ה,"עד 5,000 ₪",שליליים,במידה רבה,ניטראלי,במידה מועטה,כנראה שכן,לעיתים רחוקות,מאוד לא בריא,600-700,כנראה שלא,לא סביר,עד 60 ₪,old,old
3/11/2024 11:03,3/15/2024 16:02,IP Address,89.139.50.105,100,363581,TRUE,3/15/2024 16:02,R_4zT85lDSqU1CZOh,,,,,32.0803,34.7805,anonymous,HE,30-40,גבר,צפון,נשוי/אה,"10,000-20,000 ₪",חיוביים,במתינות,ניטראלי,במידה מועטה,כנראה שלא,לעיתים רחוקות,לא בריא,300-400,כנראה שכן,ללא שינוי,עד 50 ₪,new,old
3/11/2024 10:36,3/11/2024 10:37,IP Address,141.226.17.3,81,84,FALSE,3/18/2024 10:37,R_8LMaqYzfo0KqeXW,,,,,,,anonymous,HE,25-30,גבר,שפלה,רווק/ה,"10,000-20,000 ₪",חיוביים מאוד,במתינות,ניטראלי,במידה רבה,כנראה שכן,לעיתים רחוקות,לא בריא,,,,,new,new
3/11/2024 10:40,3/11/2024 10:40,IP Address,89.139.226.125,5,8,FALSE,3/18/2024 10:40,R_2qxUSTYJDvzssHt,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,old,new
3/11/2024 11:12,3/11/2024 11:14,IP Address,2.54.177.87,81,111,FALSE,3/18/2024 11:21,R_42Voyqzt79E0pph,,,,,,,anonymous,HE,מעל 50,אישה,שפלה,נשוי/אה,"7,500-10,000 ₪",ניטראליים,מעט,לא,בכלל לא,ניטראלי,אף פעם לא,ניטראלי,,,,,new,old
3/11/2024 11:21,3/11/2024 11:23,IP Address,5.29.21.228,71,143,FALSE,3/18/2024 11:23,R_22gwN1SbtCZKnir,,,,,,,anonymous,HE,25-30,אישה,גוש דן,רווק/ה,"10,000-20,000 ₪",חיוביים,במידה רבה,ניטראלי,במידה מועטה,כנראה שכן,אף פעם לא,ניטראלי,,,,,new,old
3/11/2024 11:45,3/11/2024 11:45,IP Address,2.53.170.84,5,9,FALSE,3/18/2024 11:52,R_4VlRI37uRMtLkrk,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,old,old
3/11/2024 11:45,3/11/2024 11:46,IP Address,2.54.184.230,43,58,FALSE,3/18/2024 11:52,R_4QLPoB3D1LYIFIi,,,,,,,anonymous,HE,מעל 50,גבר,שפלה,נשוי/אה,"מעל 20,000 ₪",חיוביים,מעט,בכלל לא,,,,,,,,,old,new
3/11/2024 11:57,3/11/2024 11:59,IP Address,147.236.231.190,33,65,FALSE,3/18/2024 11:59,R_3qpBpqE5Ep5MiPU,,,,,,,anonymous,HE,מתחת ל-18,גבר,שפלה,רווק/ה,"מעל 20,000 ₪",חיוביים מאוד,,,,,,,,,,,new,old
3/11/2024 12:07,3/11/2024 12:07,IP Address,2.53.170.179,5,11,FALSE,3/18/2024 12:07,R_4wQOIFyPeeyu4sV,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,new,new
3/11/2024 12:09,3/11/2024 12:09,IP Address,46.117.221.182,62,48,FALSE,3/18/2024 12:09,R_5qkrtYcBKYa39se,,,,,,,anonymous,HE,25-30,גבר,שפלה,רווק/ה,"10,000-20,000 ₪",ניטראליים,במידה רבה,בכלל לא,בכלל לא,בכלל לא,,,,,,,new,new
3/11/2024 12:13,3/11/2024 12:16,IP Address,2.54.46.198,52,232,FALSE,3/18/2024 12:17,R_4s1KuPlApA5jmeN,,,,,,,anonymous,HE,מעל 50,גבר,צפון,אלמן/ה,"10,000-20,000 ₪",חיוביים,בכלל לא,ניטראלי,,,,,,,,,new,new
3/11/2024 13:38,3/11/2024 13:39,IP Address,167.220.205.97,43,74,FALSE,3/18/2024 13:40,R_4nVmQ9UUWaLRwA0,,,,,,,anonymous,HE,18-25,אישה,גוש דן,רווק/ה,"5,000-7,500 ₪",חיוביים,במידה רבה,ניטראלי,,,,,,,,,new,old
3/11/2024 13:42,3/11/2024 13:42,IP Address,87.70.9.174,5,12,FALSE,3/18/2024 13:42,R_497WG8wGckHxNYd,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,new,new
3/11/2024 14:11,3/11/2024 14:12,IP Address,141.226.232.74,43,60,FALSE,3/18/2024 14:12,R_2VuWtFnLBBl7lJf,,,,,,,anonymous,HE,30-40,גבר,גוש דן,נשוי/אה,"10,000-20,000 ₪",חיוביים מאוד,מעט,ניטראלי,,,,,,,,,old,new
3/11/2024 14:44,3/11/2024 14:45,IP Address,176.113.94.129,5,41,FALSE,3/18/2024 14:45,R_3sp5ip7e8Y1TCqB,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,old,new
3/11/2024 11:50,3/11/2024 15:28,IP Address,2.54.166.176,81,13031,FALSE,3/18/2024 15:28,R_4MTevDz4o29MpmU,,,,,,,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במתינות,בכלל לא,במידה רבה,כנראה שכן,לעיתים רחוקות,לא בריא,,,,,old,new
3/11/2024 19:48,3/11/2024 19:49,IP Address,2.54.57.242,43,83,FALSE,3/18/2024 19:49,R_4DOn57sK9UGdTgN,,,,,,,anonymous,HE,25-30,גבר,גוש דן,רווק/ה,"10,000-20,000 ₪",ניטראליים,במתינות,ניטראלי,,,,,,,,,new,old
3/11/2024 20:36,3/11/2024 20:36,IP Address,213.137.72.112,5,7,FALSE,3/18/2024 20:36,R_4gO88bpQ5Y3ncJP,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,new,old
3/11/2024 22:12,3/11/2024 22:12,IP Address,85.250.216.193,52,55,FALSE,3/18/2024 22:13,R_2IAv270m4jmd4Ax,,,,,,,anonymous,HE,25-30,גבר,גוש דן,רווק/ה,"10,000-20,000 ₪",חיוביים,במתינות,ניטראלי,,,,,,,,,new,new
3/11/2024 17:14,3/12/2024 9:20,IP Address,147.235.209.131,5,57971,FALSE,3/19/2024 9:20,R_4rPnHvbXECuAOWW,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,new,old
3/18/2024 19:55,3/18/2024 19:57,IP Address,77.138.100.251,81,144,FALSE,3/25/2024 19:57,R_41vB1DseeEDi589,,,,,,,anonymous,HE,40-50,אישה,צפון,נשוי/אה,"מעל 20,000 ₪",חיוביים,במידה רבה,בכלל לא,במידה מועטה,כנראה שכן,לעיתים רחוקות,לא בריא,,,,,old,new
3/19/2024 21:17,3/19/2024 21:18,IP Address,46.121.173.2,5,17,FALSE,3/26/2024 21:18,R_4MSU9Dg0F3hxRzu,,,,,,,anonymous,HE,,,,,,,,,,,,,,,,,new,old
